date,year,month,day,site,survey,orientation,depth,observer,transect,common_name,sizeclass,count,fish_spp,common_family,latin_family,foodweb,a,b,biomass,density
19-May-23,2023,May,19,12_Mile_Center,1,North,108,ADC,5,blue_chromis,5,77,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,140.0809931,1.283333333
19-May-23,2023,May,19,12_Mile_Center,1,North,108,ADC,5,tiger_grouper,40,2,Mycteroperca_tigris,grouper,Serranidae,Macrocarnivore,0.0135,3.12,2690.239451,0.033333333
19-May-23,2023,May,19,12_Mile_Center,1,North,108,ADC,5,tiger_grouper,55,1,Mycteroperca_tigris,grouper,Serranidae,Macrocarnivore,0.0135,3.12,3632.999681,0.016666667
19-May-23,2023,May,19,12_Mile_Center,1,North,108,ADC,5,bicolor_damselfish,5,30,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,56.36235639,0.5
19-May-23,2023,May,19,12_Mile_Center,1,North,108,ADC,5,creole_wrasse,10,1,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,11.22027165,0.016666667
19-May-23,2023,May,19,12_Mile_Center,1,North,108,ADC,5,creole_wrasse,20,4,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,376.8994031,0.066666667
19-May-23,2023,May,19,12_Mile_Center,1,North,108,ADC,5,creole_wrasse,30,2,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,654.3281721,0.033333333
19-May-23,2023,May,19,12_Mile_Center,1,North,108,ADC,5,bluestriped_grunt,30,1,Haemulon_sciurus,grunt,Haemulidae,Invertivore,0.0245,2.92,503.9183208,0.016666667
19-May-23,2023,May,19,12_Mile_Center,1,North,108,ADC,5,yellowfin_grouper,50,1,Mycteroperca_venenosa,grouper,Epinephelinae,Macrocarnivore,0.1122,3.04,16400.67302,0.016666667
19-May-23,2023,May,19,12_Mile_Center,1,North,108,ADC,5,yellowfin_grouper,75,1,Mycteroperca_venenosa,grouper,Epinephelinae,Macrocarnivore,0.1122,3.04,56257.32756,0.016666667
19-May-23,2023,May,19,12_Mile_Center,1,North,108,ADC,5,fairy_basslet,5,7,Gramma_loreto,basslet,Grammatidae,Omnivore,0.01122,3.04,10.4703141,0.116666667
19-May-23,2023,May,19,12_Mile_Center,1,North,108,ADC,5,stoplight_parrotfish_terminal,40,1,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,1270.483116,0.016666667
19-May-23,2023,May,19,12_Mile_Center,1,North,108,ADC,5,brown_chromis,5,2,Chromis_multilineata,chromis,Pomacentridae,Planktivore,0.01479,2.99,3.638467354,0.033333333
19-May-23,2023,May,19,12_Mile_Center,1,North,108,ADC,5,redband_parrotfish_initial,5,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,1.861835794,0.016666667
19-May-23,2023,May,19,12_Mile_Center,1,North,108,ADC,5,redband_parrotfish_initial,10,2,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,33.05337854,0.033333333
19-May-23,2023,May,19,12_Mile_Center,1,North,108,ADC,5,longfin_damselfish,10,3,Stegastes_diencaeus,damselfish,Pomacentridae,Omnivore,0.0195,2.99,57.16837743,0.05
19-May-23,2023,May,19,12_Mile_Center,1,North,108,ADC,5,yellowhead_wrasse,5,1,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,1.565906452,0.016666667
19-May-23,2023,May,19,12_Mile_Center,1,North,108,ADC,5,yellowhead_wrasse,10,1,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,13.80384265,0.016666667
19-May-23,2023,May,19,12_Mile_Center,1,North,108,ADC,5,stoplight_parrotfish_initial,20,1,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,166.7059154,0.016666667
19-May-23,2023,May,19,12_Mile_Center,1,North,108,ADC,5,black_hamlet,10,1,Hypoplectrus_nigricans,seabasses,Serranidae,Invertivore,0.01778,3.03,19.05161325,0.016666667
19-May-23,2023,May,19,12_Mile_Center,1,North,108,ADC,5,black_durgon,30,3,Melichthys_niger,triggerfish,Balistidae,Planktivore,0.0257,2.94,1697.426066,0.05
19-May-23,2023,May,19,12_Mile_Center,1,North,108,ADC,5,schoolmaster_snapper,20,2,Lutjanus_apodus,snapper,Lutjanidae,Macrocarnivore,0.0182,3,291.2,0.033333333
19-May-23,2023,May,19,12_Mile_Center,1,North,108,ADC,5,schoolmaster_snapper,30,1,Lutjanus_apodus,snapper,Lutjanidae,Macrocarnivore,0.0182,3,491.4,0.016666667
19-May-23,2023,May,19,12_Mile_Center,1,North,108,ADC,5,squirrelfish,20,1,Holocentrus_adscensionis,squirrelfish,Holocentridae,Invertivore,0.0229,2.86,120.4429183,0.016666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,1,ocean_triggerfish,30,20,Canthidermis_sufflamen,triggerfish,Balistidae,Planktivore,0.0427,2.84,13380.80476,0.333333333
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,1,ocean_triggerfish,40,10,Canthidermis_sufflamen,triggerfish,Balistidae,Planktivore,0.0427,2.84,15145.31291,0.166666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,1,sunshinefish,5,50,Chromis_insolata,damselfish,Pomacentridae,Planktivore,0.01259,3.03,82.57999411,0.833333333
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,1,sunshinefish,10,7,Chromis_insolata,damselfish,Pomacentridae,Planktivore,0.01259,3.03,94.43299637,0.116666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,1,blue_chromis,5,30,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,54.57701032,0.5
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,1,blue_chromis,10,20,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,289.06677,0.333333333
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,1,blue_tang,10,1,Acanthurus_coeruleus,surgeonfish,Acanthuridae,Omnivore,0.0324,2.95,28.8765304,0.016666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,1,blue_tang,20,4,Acanthurus_coeruleus,surgeonfish,Acanthuridae,Omnivore,0.0324,2.95,892.5724724,0.066666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,1,yellowhead_wrasse,5,4,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,6.263625809,0.066666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,1,yellowhead_wrasse,10,3,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,41.41152794,0.05
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,1,yellowhead_wrasse,30,2,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,869.3421472,0.033333333
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,1,yellowtail_snapper,30,2,Ocyurus_chrysurus,snapper,Lutjanidae,Macrocarnivore,0.0295,2.79,779.8665847,0.033333333
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,1,yellowtail_snapper,40,5,Ocyurus_chrysurus,snapper,Lutjanidae,Macrocarnivore,0.0295,2.79,4350.502235,0.083333333
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,1,bicolor_damselfish,5,15,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,28.1811782,0.25
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,1,creole_wrasse,5,30,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,40.08321421,0.5
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,1,creole_wrasse,10,10,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,112.2027165,0.166666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,1,creole_wrasse,20,20,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,1884.497015,0.333333333
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,1,creole_wrasse,30,10,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,3271.64086,0.166666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,1,tiger_grouper,30,1,Mycteroperca_tigris,grouper,Serranidae,Macrocarnivore,0.0135,3.12,548.2164755,0.016666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,1,black_durgon,20,3,Melichthys_niger,triggerfish,Balistidae,Planktivore,0.0257,2.94,515.3266059,0.05
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,1,black_durgon,30,1,Melichthys_niger,triggerfish,Balistidae,Planktivore,0.0257,2.94,565.8086886,0.016666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,1,blackcap_basslet,5,2,Gramma_melacara,basslet,Grammatidae,Omnivore,0.00389,3.12,1.179684873,0.033333333
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,1,blackcap_basslet,10,5,Gramma_melacara,basslet,Grammatidae,Omnivore,0.00389,3.12,25.64009356,0.083333333
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,1,bar_jack,20,10,Caranx_ruber,jack,Carangidae,Invertivore,0.0158,2.99,1226.695505,0.166666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,1,bar_jack,30,1,Caranx_ruber,jack,Carangidae,Invertivore,0.0158,2.99,412.3344666,0.016666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,1,bermuda_chub,40,1,Kyphosus_sectatrix,chub,Kyphosidae,Omnivore,0.0138,3.03,986.5539963,0.016666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,1,pygmy_angelfish,5,2,Centropyge_argi,angelfish,Pomacanthidae,Herbivore,0.03311,2.88,6.823744997,0.033333333
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,1,redband_parrotfish_initial,5,2,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,3.723671588,0.033333333
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,1,redband_parrotfish_initial,10,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,16.52668927,0.016666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,1,redband_parrotfish_initial,20,3,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,440.1002374,0.05
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,1,barracuda,30,1,Sphyraena_barracuda,barracuda,Sphyraenidae,Macrocarnivore,0.0115,2.94,253.1828762,0.016666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,1,princess_parrotfish_initial,5,4,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,7.760814062,0.066666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,1,princess_parrotfish_initial,10,5,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,79.23885262,0.083333333
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,1,fairy_basslet,5,4,Gramma_loreto,basslet,Grammatidae,Omnivore,0.01122,3.04,5.983036626,0.066666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,1,graysby,10,1,Cephalopholis_cruentata,grouper,Serranidae,Macrocarnivore,0.011,3.11,14.17074507,0.016666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,1,graysby,20,1,Cephalopholis_cruentata,grouper,Serranidae,Macrocarnivore,0.011,3.11,122.3477457,0.016666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,1,black_jack,30,2,Caranx_lugubris,jack,Carangidae,Macrocarnivore,0.024,2.92,987.2685469,0.033333333
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,1,black_jack,50,1,Caranx_lugubris,jack,Carangidae,Macrocarnivore,0.024,2.92,2193.833452,0.016666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,1,barred_hamlet,10,2,Hypoplectrus_puella,seabasses,Serranidae,Invertivore,0.01778,3.03,38.10322649,0.033333333
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,1,rock_beauty,10,1,Holocanthus_tricolor,angelfish,Pomacanthidae,Invertivore,0.0331,2.95,29.50040605,0.016666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,1,rock_beauty,20,2,Holocanthus_tricolor,angelfish,Pomacanthidae,Invertivore,0.0331,2.95,455.9282228,0.033333333
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,1,princess_parrotfish_terminal,30,1,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,442.2273269,0.016666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,1,coney,30,1,Cephalopholis_fulva,grouper,Serranidae,Omnivore,0.0148,3.04,457.8364124,0.016666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,1,spotfin_butterflyfish,10,2,Chaetodon_ocellatus,butterflyfish,Chaetodontidae,Invertivore,0.0257,3.02,53.82240737,0.033333333
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,1,lionfish,20,1,Pterois_volitans,scorpionfish,Scorpaenidae,Macrocarnivore,0.0049,3.26,85.41887866,0.016666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,1,lionfish,30,1,Pterois_volitans,scorpionfish,Scorpaenidae,Macrocarnivore,0.0049,3.26,320.3401469,0.016666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,1,horse_eye_jack,30,2,Caranx_latus,jack,Carangidae,Macrocarnivore,0.0257,2.86,862.044941,0.033333333
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,1,horse_eye_jack,40,1,Caranx_latus,jack,Carangidae,Macrocarnivore,0.0257,2.86,981.3517438,0.016666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,1,reef_shark,190,1,Carcharhinus_perezi,shark,Carcharhinidae,Macrocarnivore,0.00501,3.08,52287.61308,0.016666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,2,sunshinefish,5,20,Chromis_insolata,damselfish,Pomacentridae,Planktivore,0.01259,3.03,33.03199765,0.333333333
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,2,sunshinefish,10,5,Chromis_insolata,damselfish,Pomacentridae,Planktivore,0.01259,3.03,67.45214026,0.083333333
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,2,blue_chromis,5,30,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,54.57701032,0.5
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,2,blue_chromis,10,1,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,14.4533385,0.016666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,2,creole_wrasse,5,10,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,13.3610714,0.166666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,2,creole_wrasse,10,50,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,561.0135825,0.833333333
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,2,creole_wrasse,20,20,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,1884.497015,0.333333333
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,2,creole_wrasse,30,10,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,3271.64086,0.166666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,2,ocean_triggerfish,30,4,Canthidermis_sufflamen,triggerfish,Balistidae,Planktivore,0.0427,2.84,2676.160953,0.066666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,2,ocean_triggerfish,40,15,Canthidermis_sufflamen,triggerfish,Balistidae,Planktivore,0.0427,2.84,22717.96936,0.25
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,2,yellowhead_wrasse,10,4,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,55.21537058,0.066666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,2,yellowhead_wrasse,20,1,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,121.6841986,0.016666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,2,blueheaded_wrasse,5,3,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,3.930563825,0.05
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,2,bicolor_damselfish,5,15,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,28.1811782,0.25
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,2,bicolor_damselfish,10,1,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,15.13450336,0.016666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,2,horse_eye_jack,40,1,Caranx_latus,jack,Carangidae,Macrocarnivore,0.0257,2.86,981.3517438,0.016666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,2,horse_eye_jack,50,12,Caranx_latus,jack,Carangidae,Macrocarnivore,0.0257,2.86,22293.00338,0.2
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,2,lionfish,30,3,Pterois_volitans,scorpionfish,Scorpaenidae,Macrocarnivore,0.0049,3.26,961.0204407,0.05
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,2,redband_parrotfish_initial,10,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,16.52668927,0.016666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,2,redband_parrotfish_initial,20,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,146.7000791,0.016666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,2,bar_jack,20,6,Caranx_ruber,jack,Carangidae,Invertivore,0.0158,2.99,736.0173032,0.1
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,2,princess_parrotfish_initial,10,1,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,15.84777052,0.016666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,2,princess_parrotfish_initial,20,3,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,388.3383809,0.05
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,2,rock_beauty,10,1,Holocanthus_tricolor,angelfish,Pomacanthidae,Invertivore,0.0331,2.95,29.50040605,0.016666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,2,rock_beauty,20,1,Holocanthus_tricolor,angelfish,Pomacanthidae,Invertivore,0.0331,2.95,227.9641114,0.016666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,2,graysby,10,1,Cephalopholis_cruentata,grouper,Serranidae,Macrocarnivore,0.011,3.11,14.17074507,0.016666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,2,graysby,20,1,Cephalopholis_cruentata,grouper,Serranidae,Macrocarnivore,0.011,3.11,122.3477457,0.016666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,2,blue_tang,20,3,Acanthurus_coeruleus,surgeonfish,Acanthuridae,Omnivore,0.0324,2.95,669.4293543,0.05
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,2,brown_chromis,10,15,Chromis_multilineata,chromis,Pomacentridae,Planktivore,0.01479,2.99,216.8000775,0.25
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,2,queen_angelfish,30,1,Holocanthus_ciliaris,angelfish,Pomacanthidae,Invertivore,0.03311,2.88,594.3857574,0.016666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,145,GGG,2,black_durgon,30,6,Melichthys_niger,triggerfish,Balistidae,Planktivore,0.0257,2.94,3394.852131,0.1
20-May-23,2023,May,20,12_Mile_NCenter,2,North,120,GGG,3,blue_chromis,5,85,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,154.6348626,1.416666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,120,GGG,3,blue_chromis,10,10,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,144.533385,0.166666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,120,GGG,3,brown_chromis,5,21,Chromis_multilineata,chromis,Pomacentridae,Planktivore,0.01479,2.99,38.20390722,0.35
20-May-23,2023,May,20,12_Mile_NCenter,2,North,120,GGG,3,brown_chromis,10,10,Chromis_multilineata,chromis,Pomacentridae,Planktivore,0.01479,2.99,144.533385,0.166666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,120,GGG,3,yellowhead_wrasse,5,8,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,12.52725162,0.133333333
20-May-23,2023,May,20,12_Mile_NCenter,2,North,120,GGG,3,yellowhead_wrasse,10,1,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,13.80384265,0.016666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,120,GGG,3,tiger_grouper,5,1,Mycteroperca_tigris,grouper,Serranidae,Macrocarnivore,0.0135,3.12,2.047011026,0.016666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,120,GGG,3,bermuda_chub,50,3,Kyphosus_sectatrix,chub,Kyphosidae,Omnivore,0.0138,3.03,5819.416676,0.05
20-May-23,2023,May,20,12_Mile_NCenter,2,North,120,GGG,3,sunshinefish,5,30,Chromis_insolata,damselfish,Pomacentridae,Planktivore,0.01259,3.03,49.54799647,0.5
20-May-23,2023,May,20,12_Mile_NCenter,2,North,120,GGG,3,creole_wrasse,5,265,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,354.0683922,4.416666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,120,GGG,3,fairy_basslet,5,13,Gramma_loreto,basslet,Grammatidae,Omnivore,0.01122,3.04,19.44486903,0.216666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,120,GGG,3,stoplight_parrotfish_initial,30,2,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,1093.776014,0.033333333
20-May-23,2023,May,20,12_Mile_NCenter,2,North,120,GGG,3,horse_eye_jack,40,5,Caranx_latus,jack,Carangidae,Macrocarnivore,0.0257,2.86,4906.758719,0.083333333
20-May-23,2023,May,20,12_Mile_NCenter,2,North,120,GGG,3,blue_tang,20,3,Acanthurus_coeruleus,surgeonfish,Acanthuridae,Omnivore,0.0324,2.95,669.4293543,0.05
20-May-23,2023,May,20,12_Mile_NCenter,2,North,120,GGG,3,spotted_trunkfish,30,1,Lactophrys_bicaudalis,boxfish,Ostraciidae,Invertivore,0.0589,2.82,862.1785881,0.016666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,120,GGG,3,blueheaded_wrasse,5,7,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,9.171315591,0.116666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,120,GGG,3,blueheaded_wrasse,10,1,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,10.26579731,0.016666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,120,GGG,3,bicolor_damselfish,5,20,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,37.57490426,0.333333333
20-May-23,2023,May,20,12_Mile_NCenter,2,North,120,GGG,3,bicolor_damselfish,10,3,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,45.40351007,0.05
20-May-23,2023,May,20,12_Mile_NCenter,2,North,120,GGG,3,squirrelfish,30,3,Holocentrus_adscensionis,squirrelfish,Holocentridae,Invertivore,0.0229,2.86,1152.188472,0.05
20-May-23,2023,May,20,12_Mile_NCenter,2,North,120,GGG,3,lionfish,30,2,Pterois_volitans,scorpionfish,Scorpaenidae,Macrocarnivore,0.0049,3.26,640.6802938,0.033333333
20-May-23,2023,May,20,12_Mile_NCenter,2,North,120,GGG,3,graysby,30,1,Cephalopholis_cruentata,grouper,Serranidae,Macrocarnivore,0.011,3.11,431.7573976,0.016666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,120,GGG,3,redband_parrotfish_initial,5,2,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,3.723671588,0.033333333
20-May-23,2023,May,20,12_Mile_NCenter,2,North,120,GGG,3,redband_parrotfish_initial,10,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,16.52668927,0.016666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,120,GGG,3,rock_beauty,20,1,Holocanthus_tricolor,angelfish,Pomacanthidae,Invertivore,0.0331,2.95,227.9641114,0.016666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,120,GGG,3,black_durgon,30,5,Melichthys_niger,triggerfish,Balistidae,Planktivore,0.0257,2.94,2829.043443,0.083333333
20-May-23,2023,May,20,12_Mile_NCenter,2,North,120,GGG,3,princess_parrotfish_terminal,30,1,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,442.2273269,0.016666667
20-May-23,2023,May,20,12_Mile_NCenter,2,North,120,GGG,3,redband_parrotfish_terminal,30,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,526.1599821,0.016666667
